timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_152528,XGBoost,0.0,0.0,0.0,42,-0.019439254845183218,-0.22264588673909505,0.0,1.8666666666666667
