model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
XGBoost,6F. Object Path 4→5→Free,42,0.7324936122644523,0.7299919967987195,0.7310269440896835,0.057086944580078125,0.0,0.0,225.0,0.0,1.0,0.9791666666666666,0.9655172413793103,0.9794238683127572,0.0
