timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_190228,Hybrid,0.0,0.0,0.0,42,0.0,nan,0.0,-0.3333333333333333
