timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_184931,SmallMLP,0.2,0.1,40.0,42,0.32792678943359527,0.27858901023864746,0.0,7.133333333333334
