timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_190123,Sequence,0.1,0.05,25.0,42,0.08405982905982906,nan,0.0,2.6666666666666665
