timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_164309,Sequence,0.1,0.05,25.0,42,0.09459331472881921,-1.149663543701172,0.0209749920861032,29.433333333333334
