timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_185037,Sequence,0.1,0.05,25.0,42,0.18611129611129612,0.2753300666809082,0.0,8.266666666666667
