timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_161003,SmallMLP,0.1,0.05,25.0,42,0.1767325242110049,-0.7931384881337483,0.0,29.866666666666667
