timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_184907,Sequence,0.2,0.1,40.0,42,0.21086765086765086,0.19509029388427734,0.0,10.2
