model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
SmallMLP,5E. Sudden Object Section 5,1,0.5814676616915423,0.7462962962962962,0.6222118959107806,0.012099266052246094,0.0,0.0,68.5,0.0,1.0,1.0,0.9888475836431226,0.5,0.0
