model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
Hybrid,6F. Object Path 4→5→Free,42,0.9959016393442623,1.0,0.9979338842975207,0.049211978912353516,0.0,0.0,153.5,0.0,1.0,0.9917355371900827,1.0,1.0,1.0
