model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
XGBoost,6B. Object Path 1→3→5→Free,42,0.9278983694570415,0.9181885929004765,0.9211178546189327,0.001631021499633789,0.0,0.0,119.5,0.0,1.0,0.9324324324324325,0.9277566539923954,0.8807339449541284,0.9435483870967742
