timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_184508,XGBoost,0.1,0.05,25.0,42,0.1320585486795164,0.645268440246582,0.0,4.133333333333334
