model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
Hybrid,6E. Object Path 3→5→Free,5,0.7481617647058824,0.75,0.7490774907749078,0.04891705513000488,0.0,0.0,136.5,0.0,1.0,1.0,0.996309963099631,1.0,0.0
