model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
SmallMLP,5E. Sudden Object Section 5,9,0.5625,0.7462962962962962,0.5981343283582089,0.0491175651550293,0.0,0.0,68.5,0.0,1.0,1.0,0.9925373134328358,0.4,0.0
