model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
SmallMLP,6C. Object Path 1→4→5→Free,2,0.993876581121591,0.9963624338624338,0.995106256036788,0.0397038459777832,0.0,0.0,137.5,0.0,1.0,1.0,0.996282527881041,0.9893238434163701,0.9948186528497409
