model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
SmallMLP,4. Slowly Appearing Object: Section 5→4,4,0.7465953531170922,0.7468726379440664,0.7467299457595129,0.0344080924987793,0.0,0.0,165.0,0.0,1.0,0.9968847352024921,0.9925925925925926,0.9974424552429668,0.0
