timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260526_015324,CANBusSimulator,0.2,0.1,40.0,42,0.2658962715662513,0.0005140797726586697,0.0,30.4
