timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260529_014908,Hybrid,0.0,0.0,0.0,789,0.03384419856154564,-0.3379754702250163,0.0,-1.4
