model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
XGBoost,6E. Object Path 3→5→Free,2,0.7354945760776477,0.735575221238938,0.7353291475008008,0.05751347541809082,0.0,0.0,118.5,0.0,1.0,0.9795918367346939,0.9823008849557522,0.9794238683127572,0.0
