model,scenario,seed,full_brake_events,full_brake_detections,full_brake_misses,mttd_n,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
SmallMLP,4. Slowly Appearing Object: Section 5→4,0,0,0,0,0,0.745295584045584,0.7468981481481481,0.7460942896272479,nan,nan,0.0,167.5,nan,nan,0.9967845659163987,0.9925925925925926,0.995,0.0
