timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260525_025516,CANBusSimulator,0.0,0.0,0.0,42,0.0,nan,nan,nan
