model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
Hybrid,5C. Sudden Object Section 3,42,0.9985207100591715,1.0,0.9992581602373887,0.09983682632446289,0.0,0.0,90.0,0.0,1.0,1.0,1.0,0.9970326409495549,1.0
