model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
Hybrid,6B. Object Path 1→3→5→Free,42,0.9985380116959064,1.0,0.999266862170088,0.04900097846984863,0.0,0.0,157.5,0.0,1.0,1.0,1.0,0.9970674486803519,1.0
