model,scenario,seed,full_brake_events,full_brake_detections,full_brake_misses,mttd_n,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
SmallMLP,5B. Sudden Object Section 2,0,0,0,0,0,0.4965850815850816,0.4965850815850816,0.4965850815850816,nan,nan,0.0,71.5,nan,nan,0.9933333333333333,0.0,0.993006993006993,0.0
