model,scenario,seed,precision_avg,recall_avg,f1_avg,mttd_mean_s,mttd_std_s,fnr_full_brake,nmr,miss_rate,detection_rate,f1_NO_Action,f1_Slowdown,f1_Partial_Brake,f1_Full_Brake
XGBoost,5A. Sudden Object Section 1,42,0.619140625,0.7425925925925926,0.6599428412929557,0.0006947517395019531,0.0,0.0,2.0,0.0,1.0,0.9849624060150376,0.6666666666666666,0.0,0.9881422924901185
