timestamp,model,noise_level,drop_prob,jitter_ms,stress_seed,f1_degradation_mean,mttd_degradation_mean,fnr_degradation_mean,nmr_degradation_mean
20260516_171615,Hybrid,0.1,0.05,25.0,42,0.16956668574778147,-1.8565330187479654,0.0,25.7
